"","wave","tax.compliance","tax.compliance.1","compliance.binary","trust.president","trust.parl","education","female","urban","LPI","age","demo.satisfaction","compulsory.tax","tax.evasion","employed","corrupt.officials","serv.index","COUNTRY"
"26102","wave7",4,1,1,2,2,4,1,0,0.75,22,0.5,0.75,0,0,1,NA,"Mozambique"
"26103","wave7",4,1,1,3,3,2,1,0,0,39,1,NA,NA,0,NA,NA,"Mozambique"
"26104","wave7",NA,NA,NA,3,3,5,0,0,1.5,27,1,0.75,1,0,1,0.3,"Mozambique"
"26105","wave7",4,1,1,3,NA,2,1,0,2.75,35,0.75,0.75,1,0,0,0.3,"Mozambique"
"26106","wave7",2,0.5,0,3,3,0,1,0,0,38,0.75,0.75,NA,0,NA,0.3,"Mozambique"
"26107","wave7",4,1,1,3,3,3,1,0,2.5,33,0.25,1,NA,1,NA,0.3,"Mozambique"
"26108","wave7",4,1,1,1,1,5,1,0,2.75,43,0.25,0.75,0.67,1,0.67,0.7,"Mozambique"
"26109","wave7",4,1,1,3,2,4,1,0,1.25,20,0.75,0.75,0.33,0,0.67,0.7,"Mozambique"
"26110","wave7",4,1,1,2,1,6,0,0,2.5,31,0.75,0.75,0.33,1,1,0.7,"Mozambique"
"26111","wave7",4,1,1,1,1,4,0,0,2.25,29,0.5,0.25,0.67,1,0.67,0.7,"Mozambique"
"26112","wave7",4,1,1,3,2,5,0,1,2.5,20,0.75,1,0.33,0,0.33,0.9,"Mozambique"
"26113","wave7",4,1,1,3,NA,3,0,0,2.5,18,0.75,0.75,NA,0,1,0.3,"Mozambique"
"26114","wave7",4,1,1,3,3,2,0,0,3,27,0.75,0.75,0.67,0,0,0.3,"Mozambique"
"26115","wave7",NA,NA,NA,NA,NA,2,1,0,2.25,20,0,NA,NA,0,NA,0.3,"Mozambique"
"26116","wave7",4,1,1,3,3,3,0,0,0,35,0,1,NA,1,NA,0.3,"Mozambique"
"26117","wave7",4,1,1,3,1,5,1,1,3.25,19,0.75,0.75,1,0,0.67,0.9,"Mozambique"
"26118","wave7",4,1,1,3,1,4,0,0,1,18,0.25,1,0.67,0,0.67,0.7,"Mozambique"
"26119","wave7",4,1,1,0,0,5,0,0,1.5,66,0,0.75,1,1,1,0.7,"Mozambique"
"26120","wave7",4,1,1,3,3,2,1,0,2.25,46,0.75,0.75,0.67,0,0.33,0.7,"Mozambique"
"26121","wave7",4,1,1,2,2,6,1,0,2.25,28,0.5,0.25,0.33,1,0.67,0.7,"Mozambique"
"26122","wave7",4,1,1,2,NA,5,0,0,1,42,0.75,0.75,0,0,0.33,0.4,"Mozambique"
"26123","wave7",4,1,1,1,2,3,0,0,1.75,46,NA,0.25,0.33,0,0.67,NA,"Mozambique"
"26124","wave7",3,0.75,0,2,2,3,0,0,1.5,39,0.75,0.75,0.33,0,0.67,0.4,"Mozambique"
"26125","wave7",4,1,1,1,1,0,1,0,1.25,25,0.5,0,0,0,0.33,NA,"Mozambique"
"26126","wave7",NA,NA,NA,3,3,3,1,0,2.25,51,0.25,1,0.67,0,0.33,0.4,"Mozambique"
"26127","wave7",4,1,1,1,1,0,1,0,1.75,26,0.25,1,0,0,0.33,NA,"Mozambique"
"26128","wave7",0,0,0,0,NA,2,0,0,2.25,42,0.75,0.25,0.67,0,1,NA,"Mozambique"
"26129","wave7",2,0.5,0,NA,NA,3,1,0,1.25,25,NA,0.75,0.33,0,0.33,0.4,"Mozambique"
"26130","wave7",4,1,1,3,3,4,0,0,0.25,28,1,1,0,1,0.33,0.9,"Mozambique"
"26131","wave7",3,0.75,0,2,1,4,0,0,0.5,42,0.5,0.75,0,0,0,0.9,"Mozambique"
"26132","wave7",3,0.75,0,3,3,4,0,0,0,18,0.75,0.75,0,1,0,0.9,"Mozambique"
"26133","wave7",4,1,1,3,2,5,0,0,0.25,29,0.25,0.75,0,0,1,0.9,"Mozambique"
"26134","wave7",NA,NA,NA,1,1,0,1,0,0.75,19,0.75,0.75,0,0,0.33,NA,"Mozambique"
"26135","wave7",4,1,1,3,2,4,0,0,3.25,28,0.5,0.75,0.67,1,0.33,0.1,"Mozambique"
"26136","wave7",4,1,1,2,NA,2,1,0,1.75,45,0.75,1,0,0,0.33,0.4,"Mozambique"
"26137","wave7",NA,NA,NA,2,2,1,1,0,3.25,30,0.5,0.75,1,0,0.33,0.1,"Mozambique"
"26138","wave7",3,0.75,0,3,NA,2,1,0,2.5,58,NA,0.75,0,0,0.33,0.4,"Mozambique"
"26139","wave7",NA,NA,NA,NA,NA,0,0,0,2,63,NA,NA,NA,0,NA,0.4,"Mozambique"
"26140","wave7",4,1,1,2,3,6,1,0,2,25,0.75,0.75,0,0,1,0.9,"Mozambique"
"26141","wave7",1,0.25,0,2,2,3,0,0,2.5,39,0.5,1,0.67,0,0.67,0.4,"Mozambique"
"26142","wave7",3,0.75,0,2,2,2,0,0,2.75,38,0.5,0.75,0.67,0,0.67,0.2,"Mozambique"
"26143","wave7",4,1,1,0,0,2,1,0,3.75,36,0.5,1,1,0,1,0.2,"Mozambique"
"26144","wave7",4,1,1,3,0,4,1,0,0.5,25,1,0.25,0,0,1,0.9,"Mozambique"
"26145","wave7",4,1,1,2,2,5,1,0,0,35,0.5,1,0,1,0.33,0.9,"Mozambique"
"26146","wave7",4,1,1,3,3,5,1,0,2,55,0.75,0.75,0.33,1,0.33,0.2,"Mozambique"
"26147","wave7",3,0.75,0,2,2,2,0,0,2.75,21,0.75,0.75,0.67,0,0.33,0.2,"Mozambique"
"26148","wave7",4,1,1,3,3,5,1,0,0.25,26,1,1,NA,0,0.33,0.9,"Mozambique"
"26149","wave7",4,1,1,2,2,4,1,0,2.25,20,0.75,0.75,0.33,0,0.33,NA,"Mozambique"
"26150","wave7",4,1,1,1,0,2,0,0,1,42,0.5,0,1,0,0.67,NA,"Mozambique"
"26151","wave7",2,0.5,0,2,2,5,1,0,3.25,29,1,1,0.33,1,0.33,0.1,"Mozambique"
"26152","wave7",4,1,1,1,0,2,0,0,1.25,45,0.5,0,NA,0,0.67,NA,"Mozambique"
"26153","wave7",NA,NA,NA,0,1,0,0,0,2.75,25,0.5,0.75,0.67,0,0.33,0.1,"Mozambique"
"26154","wave7",4,1,1,0,0,5,1,0,5,26,0.5,1,0.67,1,0.33,0.2,"Mozambique"
"26155","wave7",4,1,1,3,3,7,0,0,0.75,40,0.75,1,0,1,0,0.2,"Mozambique"
"26156","wave7",4,1,1,3,1,3,1,0,1.25,22,0.25,0.75,0.67,0,0,0.2,"Mozambique"
"26157","wave7",4,1,1,2,3,2,1,0,1.25,27,0.25,0.75,0.67,0,0.67,0.2,"Mozambique"
"26158","wave7",3,0.75,0,3,1,4,1,1,3.25,30,0,0,0.33,1,0.33,NA,"Mozambique"
"26159","wave7",4,1,1,3,3,3,0,0,3,18,0.5,0.75,0,0,0.67,0.1,"Mozambique"
"26160","wave7",NA,NA,NA,2,1,0,1,0,3.5,26,0.5,0.25,1,0,0.33,0.5,"Mozambique"
"26161","wave7",4,1,1,3,1,5,1,1,2.25,27,0.75,1,1,1,0.33,0.8,"Mozambique"
"26162","wave7",NA,NA,NA,3,3,4,1,0,0.5,23,1,1,0.67,0,0.33,0.4,"Mozambique"
"26163","wave7",3,0.75,0,3,3,5,0,0,1.75,21,0.75,1,0,0,0.33,0.4,"Mozambique"
"26164","wave7",4,1,1,2,3,4,0,0,1.75,26,0.75,0.75,0,0,0.33,0.4,"Mozambique"
"26165","wave7",4,1,1,2,2,4,1,0,1.25,30,0.5,0.75,0.67,0,0.67,0.4,"Mozambique"
"26166","wave7",1,0.25,0,3,0,0,0,0,1,39,0.5,0.75,NA,0,1,0.2,"Mozambique"
"26167","wave7",3,0.75,0,3,0,2,0,0,2.75,23,0.25,1,0.33,0,1,0.2,"Mozambique"
"26168","wave7",4,1,1,3,3,2,0,0,1.25,40,0.75,1,1,0,0.67,0.2,"Mozambique"
"26169","wave7",4,1,1,2,2,2,0,0,0,27,0.5,1,0,1,0.67,0.2,"Mozambique"
"26170","wave7",4,1,1,3,2,4,1,0,3.75,21,0.75,0,1,0,0.33,0.1,"Mozambique"
"26171","wave7",3,0.75,0,2,NA,0,0,0,3,39,0.75,NA,NA,0,0.67,0.5,"Mozambique"
"26172","wave7",4,1,1,3,0,7,0,1,0,25,0.5,0.75,0.67,0,0.67,0.8,"Mozambique"
"26173","wave7",4,1,1,2,2,4,0,1,0,20,0.75,0.75,0.67,0,1,0.8,"Mozambique"
"26174","wave7",4,1,1,0,0,2,1,1,4,58,0.5,0.75,0.67,0,1,0.8,"Mozambique"
"26175","wave7",4,1,1,0,2,1,1,0,3.25,21,0.5,0.25,1,0,0.67,0.2,"Mozambique"
"26176","wave7",4,1,1,2,NA,4,1,0,2,20,0.5,0.75,0,0,0.33,0.4,"Mozambique"
"26177","wave7",NA,NA,NA,0,0,2,0,0,4,66,0.75,NA,1,0,1,0.4,"Mozambique"
"26178","wave7",2,0.5,0,1,2,3,0,0,1.25,27,0.5,0.75,0.67,0,0.33,0.4,"Mozambique"
"26179","wave7",NA,NA,NA,3,3,4,1,0,0,19,1,1,NA,0,NA,0.2,"Mozambique"
"26180","wave7",4,1,1,3,2,NA,0,0,3.5,25,1,0.75,1,0,0.33,0.5,"Mozambique"
"26181","wave7",4,1,1,3,NA,2,1,0,1.5,29,0.75,NA,NA,0,NA,0.4,"Mozambique"
"26182","wave7",4,1,1,1,2,5,1,0,0.5,52,0.25,1,0.67,0,NA,0.2,"Mozambique"
"26183","wave7",2,0.5,0,3,1,5,0,0,3.25,39,0.5,0,1,0,0.67,0.5,"Mozambique"
"26184","wave7",4,1,1,3,3,2,0,0,0,37,1,1,0,0,0.33,0.5,"Mozambique"
"26185","wave7",3,0.75,0,0,0,5,0,1,3.5,33,0,1,0.67,1,0.67,0.8,"Mozambique"
"26186","wave7",3,0.75,0,3,3,4,0,1,1.75,19,0.5,0.75,0.67,0,0.33,0.8,"Mozambique"
"26187","wave7",4,1,1,3,3,2,1,0,0,19,1,1,0,0,NA,0.5,"Mozambique"
"26188","wave7",3,0.75,0,3,3,0,1,0,2.5,64,0.75,1,NA,0,0,0.2,"Mozambique"
"26189","wave7",4,1,1,3,1,6,1,1,3,39,0.75,0.75,0.67,1,0.33,0.8,"Mozambique"
"26190","wave7",4,1,1,3,2,4,1,0,3,25,0.75,1,1,0,0.33,0.5,"Mozambique"
"26191","wave7",4,1,1,3,2,5,1,1,0,28,0.25,0.75,1,0,0.67,0.8,"Mozambique"
"26192","wave7",3,0.75,0,1,1,5,1,0,2,19,0.75,0.75,1,0,0.67,0.5,"Mozambique"
"26193","wave7",4,1,1,NA,NA,0,1,1,3,80,NA,NA,NA,0,NA,0.7,"Mozambique"
"26194","wave7",4,1,1,3,3,4,1,0,2,20,0.75,0.75,0,0,0.33,0.1,"Mozambique"
"26195","wave7",3,0.75,0,0,0,2,1,0,3.75,26,0.5,0.75,0,0,1,0.1,"Mozambique"
"26196","wave7",4,1,1,3,0,2,0,0,0,39,0.75,0.75,0.67,1,0.33,0.1,"Mozambique"
"26197","wave7",4,1,1,2,1,3,0,0,0,28,0.5,0.75,0,0,0,0.1,"Mozambique"
"26198","wave7",3,0.75,0,2,NA,4,0,1,2.25,44,0.25,0,0,0,0.67,0.7,"Mozambique"
"26199","wave7",4,1,1,3,2,2,1,0,0,25,0.5,1,1,0,0.33,0.1,"Mozambique"
"26200","wave7",4,1,1,2,3,2,0,1,1.5,57,0.5,0.75,0,1,0.33,0.7,"Mozambique"
"26201","wave7",4,1,1,2,2,6,1,1,0.5,22,0.75,1,0.67,1,0.33,0.7,"Mozambique"
"26202","wave7",NA,NA,NA,2,NA,2,0,0,3.75,26,0.5,1,0.67,0,NA,NA,"Mozambique"
"26203","wave7",4,1,1,0,0,2,1,0,2.5,40,0.5,0.25,1,0,1,0.1,"Mozambique"
"26204","wave7",4,1,1,3,1,4,0,0,1.75,26,0.5,0.75,0,0,0.33,0.1,"Mozambique"
"26205","wave7",3,0.75,0,NA,NA,3,1,1,1.75,33,0.25,1,0,0,0.67,0.7,"Mozambique"
"26206","wave7",4,1,1,3,3,4,0,1,3.75,28,1,1,1,0,0.33,0.7,"Mozambique"
"26207","wave7",4,1,1,3,2,2,1,1,1.75,30,0.5,0.75,0,0,0.33,0.7,"Mozambique"
"26208","wave7",NA,NA,NA,1,2,0,1,0,3,32,0.5,0.75,0.67,0,0.67,NA,"Mozambique"
"26209","wave7",1,0.25,0,NA,NA,4,0,1,0,25,0.75,0.75,0.67,1,0.33,0.7,"Mozambique"
"26210","wave7",2,0.5,0,3,2,5,0,0,3.25,36,0.75,1,1,0,0.67,NA,"Mozambique"
"26211","wave7",4,1,1,3,3,2,1,0,0,26,0.5,0.75,0.67,0,0.67,0.1,"Mozambique"
"26212","wave7",NA,NA,NA,2,1,3,1,0,4.5,29,0.25,0.75,0.67,0,0.33,0.2,"Mozambique"
"26213","wave7",3,0.75,0,3,3,5,1,0,3.75,30,0.5,1,0.33,0,0.33,NA,"Mozambique"
"26214","wave7",4,1,1,3,3,4,0,0,3.5,39,0.75,1,0,0,0.67,NA,"Mozambique"
"26215","wave7",4,1,1,3,3,0,0,0,1.25,22,0.75,1,1,0,0.67,0.5,"Mozambique"
"26216","wave7",0,0,0,0,0,0,0,0,1.25,30,NA,0.25,0,0,0.67,0.5,"Mozambique"
"26217","wave7",4,1,1,3,3,3,0,0,1.25,43,0.25,0.75,0.33,0,0,0.5,"Mozambique"
"26218","wave7",3,0.75,0,3,3,3,0,0,3.5,50,0.5,0.75,1,0,0.67,0.2,"Mozambique"
"26219","wave7",4,1,1,3,3,0,1,0,1.5,35,0.75,NA,NA,0,NA,0.5,"Mozambique"
"26220","wave7",4,1,1,3,3,4,1,0,3.25,25,0.25,1,1,0,0,NA,"Mozambique"
"26221","wave7",3,0.75,0,3,3,4,1,0,3.75,19,0.75,0.75,0,0,0.33,0.5,"Mozambique"
"26222","wave7",NA,NA,NA,0,1,3,0,0,2,40,0.5,0.75,1,0,0.33,0.2,"Mozambique"
"26223","wave7",4,1,1,3,2,0,1,0,1.5,45,NA,NA,0,0,0.33,0.5,"Mozambique"
"26224","wave7",4,1,1,2,2,4,0,0,3,28,0.5,0.75,0.33,0,0.67,0.2,"Mozambique"
"26225","wave7",4,1,1,3,3,4,1,0,3,18,0.25,1,1,0,0.33,0.2,"Mozambique"
"26226","wave7",3,0.75,0,1,2,4,1,0,2.25,20,1,0.75,0,0,0.33,0.2,"Mozambique"
"26227","wave7",4,1,1,3,2,4,0,0,2,30,1,0.25,1,1,0.67,0.6,"Mozambique"
"26228","wave7",NA,NA,NA,2,NA,2,1,0,2.5,24,0.5,0.75,0.33,1,0.33,0.6,"Mozambique"
"26229","wave7",NA,NA,NA,NA,NA,2,0,0,4.25,31,0.5,1,0.33,NA,0.67,0.6,"Mozambique"
"26230","wave7",4,1,1,1,2,4,1,0,3,28,0.75,1,0.67,0,0.33,0.6,"Mozambique"
"26231","wave7",4,1,1,0,0,0,1,0,2.5,30,0.5,0.75,1,0,NA,0.4,"Mozambique"
"26232","wave7",4,1,1,3,3,4,1,0,2.75,34,0.5,0.75,0.33,0,0.33,0.4,"Mozambique"
"26233","wave7",4,1,1,3,2,3,0,0,0,27,0.5,1,0,1,0.33,0.4,"Mozambique"
"26234","wave7",4,1,1,3,1,4,0,0,1.25,30,0.75,1,0,1,0,0.4,"Mozambique"
"26235","wave7",NA,NA,NA,NA,NA,NA,1,0,NA,22,0.75,NA,1,NA,1,0.6,"Mozambique"
"26236","wave7",4,1,1,3,1,4,0,0,2.5,25,0.75,1,0.67,0,0.67,0.4,"Mozambique"
"26237","wave7",2,0.5,0,3,3,4,0,0,2.25,46,0.5,0,0,0,1,0.6,"Mozambique"
"26238","wave7",4,1,1,3,1,2,1,0,2.25,48,0.5,1,1,0,0.67,0.4,"Mozambique"
"26239","wave7",4,1,1,0,0,0,0,0,1.75,22,NA,0.75,1,0,1,0.4,"Mozambique"
"26240","wave7",4,1,1,3,3,3,1,0,0.75,41,0.75,1,0,0,0.67,0.4,"Mozambique"
"26241","wave7",NA,NA,NA,NA,NA,NA,0,0,NA,29,NA,NA,NA,NA,NA,0.6,"Mozambique"
"26242","wave7",4,1,1,3,1,5,1,0,1,40,0,0.75,0,0,0.33,NA,"Mozambique"
"26243","wave7",4,1,1,1,1,2,1,0,4.75,23,0.5,0.75,0.67,0,0.67,NA,"Mozambique"
"26244","wave7",3,0.75,0,3,3,4,0,0,0.25,30,1,1,0.67,1,0.67,NA,"Mozambique"
"26245","wave7",3,0.75,0,3,NA,2,0,0,0,18,1,1,1,0,NA,NA,"Mozambique"
"26246","wave7",2,0.5,0,NA,NA,NA,1,0,2.5,28,NA,0.5,0.67,NA,NA,0.4,"Mozambique"
"26247","wave7",3,0.75,0,0,3,4,0,0,1.5,30,0.5,1,0,0,0.67,0.4,"Mozambique"
"26248","wave7",4,1,1,3,3,5,0,0,1.25,26,0.5,1,0,0,0.33,0.4,"Mozambique"
"26249","wave7",4,1,1,0,0,3,1,0,3.75,31,NA,1,0.67,NA,0.33,0.4,"Mozambique"
"26250","wave7",4,1,1,1,1,4,1,0,1,23,0.5,NA,NA,0,0.33,NA,"Mozambique"
"26251","wave7",4,1,1,3,3,4,1,0,2.25,30,1,0.75,0.33,0,0.67,0.6,"Mozambique"
"26252","wave7",4,1,1,3,3,4,0,0,0.5,39,1,0.75,1,0,0.67,NA,"Mozambique"
"26253","wave7",4,1,1,3,3,2,1,0,0.75,50,0.75,1,1,0,0.33,NA,"Mozambique"
"26254","wave7",4,1,1,3,3,3,0,0,0.5,42,0,1,0,1,0.33,NA,"Mozambique"
"26255","wave7",3,0.75,0,2,2,0,0,0,2.75,28,0.75,0.75,0.33,0,0.67,0.4,"Mozambique"
"26256","wave7",4,1,1,2,NA,3,1,0,1.75,38,0.75,0.75,0,0,0.33,0.4,"Mozambique"
"26257","wave7",3,0.75,0,NA,NA,2,1,0,1.75,24,0.75,NA,0,0,NA,0.4,"Mozambique"
"26258","wave7",3,0.75,0,NA,NA,0,0,0,1.25,39,NA,0.75,0.33,0,0.67,0.4,"Mozambique"
"26259","wave7",NA,NA,NA,2,2,0,1,0,3.25,74,0.75,0.75,NA,0,NA,0.4,"Mozambique"
"26260","wave7",4,1,1,2,2,4,0,0,1.25,19,0.75,1,0,0,0.67,0.4,"Mozambique"
"26261","wave7",4,1,1,3,3,5,0,0,1,27,1,1,0,1,0.33,0.4,"Mozambique"
"26262","wave7",4,1,1,2,0,5,1,1,1.75,52,0.5,1,0.67,1,1,0.8,"Mozambique"
"26263","wave7",4,1,1,3,3,5,1,1,1.75,42,0.75,1,0.33,1,0,0.8,"Mozambique"
"26264","wave7",3,0.75,0,3,1,6,0,1,0,32,0.25,0.75,1,1,0,0.8,"Mozambique"
"26265","wave7",4,1,1,2,2,7,0,1,0.25,36,0.5,0.75,1,0,0,0.8,"Mozambique"
"26266","wave7",3,0.75,0,NA,NA,NA,1,0,3.75,30,NA,1,NA,NA,0.67,0.4,"Mozambique"
"26267","wave7",NA,NA,NA,NA,NA,0,0,0,NA,82,NA,NA,NA,0,NA,0.4,"Mozambique"
"26268","wave7",4,1,1,1,NA,2,1,0,2,64,0.75,1,0,0,0.33,0.4,"Mozambique"
"26269","wave7",4,1,1,1,1,5,0,1,0.5,48,0.25,0.75,0.67,1,0.67,0.8,"Mozambique"
"26270","wave7",3,0.75,0,3,1,7,0,1,1.5,33,1,0.75,0,1,0.33,0.8,"Mozambique"
"26271","wave7",3,0.75,0,3,3,4,1,0,1.5,22,1,0.75,0,0,NA,0.4,"Mozambique"
"26272","wave7",4,1,1,3,2,2,1,1,0,31,0.75,0.75,1,1,0,0.8,"Mozambique"
"26273","wave7",3,0.75,0,3,2,5,1,1,0,22,0.5,0.25,0,0,0.67,0.8,"Mozambique"
"26274","wave7",NA,NA,NA,NA,NA,NA,0,0,3.5,26,NA,0.75,1,NA,1,0.4,"Mozambique"
"26275","wave7",4,1,1,3,3,5,1,0,1.75,37,0.5,1,1,1,0.67,0.6,"Mozambique"
"26276","wave7",4,1,1,3,3,0,1,0,1.25,44,0.75,1,1,1,0.67,0.6,"Mozambique"
"26277","wave7",4,1,1,3,1,3,0,0,0,27,0.25,0.75,0.67,1,0.67,0.6,"Mozambique"
"26278","wave7",4,1,1,3,3,2,0,0,1.75,48,0.5,0.75,1,1,0.33,0.6,"Mozambique"
"26279","wave7",4,1,1,3,3,4,0,0,2,22,1,1,0.67,0,1,0.6,"Mozambique"
"26280","wave7",4,1,1,3,3,5,0,0,1.25,31,0.75,1,0.33,1,0.67,0.6,"Mozambique"
"26281","wave7",4,1,1,3,1,0,1,0,2.25,31,0.75,0.75,0,1,NA,0.6,"Mozambique"
"26282","wave7",4,1,1,3,2,5,1,0,0,24,1,0.75,0.67,0,1,0.6,"Mozambique"
"26283","wave7",4,1,1,3,3,8,0,1,0.25,61,0.5,0.75,0,1,0.33,0.9,"Mozambique"
"26284","wave7",NA,NA,NA,NA,NA,0,1,1,1.25,23,NA,0.5,NA,0,1,0.9,"Mozambique"
"26285","wave7",3,0.75,0,3,3,5,0,1,1.25,23,0.75,0.75,0,0,0.67,0.9,"Mozambique"
"26286","wave7",4,1,1,3,3,5,1,1,0.25,33,1,1,0.33,0,0.33,0.9,"Mozambique"
"26287","wave7",4,1,1,2,3,5,1,1,1.75,32,0.5,1,0,0,0.33,0.9,"Mozambique"
"26288","wave7",4,1,1,NA,NA,NA,0,1,3.5,20,NA,1,NA,0,1,0.9,"Mozambique"
"26289","wave7",4,1,1,3,1,2,1,1,0.25,36,0.25,0.75,0,0,0.33,0.5,"Mozambique"
"26290","wave7",4,1,1,1,3,4,0,1,1,26,0.5,1,1,0,0.33,0.5,"Mozambique"
"26291","wave7",4,1,1,2,2,0,1,1,1.5,38,1,0.75,0.67,1,0.33,0.5,"Mozambique"
"26292","wave7",4,1,1,3,1,4,0,1,0.25,18,0.5,0.75,0.67,0,NA,0.5,"Mozambique"
"26293","wave7",3,0.75,0,1,3,5,1,1,2,24,0.75,0.75,0,0,0.67,0.9,"Mozambique"
"26294","wave7",4,1,1,3,3,5,0,1,2.5,24,1,1,0.67,NA,0.67,0.9,"Mozambique"
"26295","wave7",4,1,1,2,2,5,0,1,1.75,28,0.5,0.5,0,0,0.67,0.7,"Mozambique"
"26296","wave7",4,1,1,3,3,4,0,1,1.25,29,0.25,1,0,0,0.67,0.5,"Mozambique"
"26297","wave7",NA,NA,NA,3,3,3,1,1,3,41,1,1,0.67,0,0.67,0.7,"Mozambique"
"26298","wave7",3,0.75,0,1,3,3,0,1,1.25,41,0.5,0.75,0,0,1,0.7,"Mozambique"
"26299","wave7",4,1,1,3,NA,4,1,1,NA,36,NA,1,1,NA,0.67,0.7,"Mozambique"
"26300","wave7",4,1,1,3,3,2,0,1,0.25,55,0.75,1,0.67,1,0.67,0.5,"Mozambique"
"26301","wave7",4,1,1,3,3,0,1,1,1.5,26,1,0,0,0,0.67,0.5,"Mozambique"
"26302","wave7",NA,NA,NA,1,1,4,1,1,1,31,0.5,0.5,0.33,0,NA,0.5,"Mozambique"
"26303","wave7",4,1,1,NA,NA,0,0,1,0,66,NA,NA,NA,0,NA,0.7,"Mozambique"
"26304","wave7",4,1,1,2,2,6,1,1,0.5,40,0.5,1,0,1,0.33,0.7,"Mozambique"
"26305","wave7",4,1,1,3,0,4,1,0,1.25,18,0.75,1,0.33,0,0.67,0.6,"Mozambique"
"26306","wave7",NA,NA,NA,3,NA,2,1,1,2,62,0.5,1,NA,0,NA,0.7,"Mozambique"
"26307","wave7",4,1,1,3,3,4,1,0,5,18,0.75,0.75,1,1,1,0.3,"Mozambique"
"26308","wave7",2,0.5,0,2,2,4,1,1,1.25,29,0.5,1,0.67,0,0.33,0.8,"Mozambique"
"26309","wave7",4,1,1,3,3,6,1,0,3.5,19,0.25,0.75,1,0,NA,0.3,"Mozambique"
"26310","wave7",3,0.75,0,2,3,NA,0,1,1.25,26,0.5,1,NA,0,1,0.7,"Mozambique"
"26311","wave7",1,0.25,0,3,3,0,1,0,2.75,28,0.75,0.75,0,0,0,0.3,"Mozambique"
"26312","wave7",4,1,1,3,3,4,1,0,1.75,52,1,1,0.33,0,0.33,0.6,"Mozambique"
"26313","wave7",4,1,1,2,2,0,0,0,2.25,42,0.75,0.75,1,0,0.67,0.3,"Mozambique"
"26314","wave7",4,1,1,3,3,5,0,0,2.5,32,0.75,1,0.67,0,NA,0.3,"Mozambique"
"26315","wave7",2,0.5,0,3,3,3,0,0,0,41,0.5,0.75,0.67,1,0.33,0.6,"Mozambique"
"26316","wave7",3,0.75,0,3,2,2,0,0,2,59,0.5,0.75,0,1,0,0.6,"Mozambique"
"26317","wave7",NA,NA,NA,3,3,5,1,0,1.5,25,0.25,1,0.67,1,NA,0.3,"Mozambique"
"26318","wave7",4,1,1,3,3,5,0,0,2.5,44,0.75,1,0.33,1,0.67,0.6,"Mozambique"
"26319","wave7",4,1,1,3,1,8,0,0,0.5,25,0.75,0.75,0,1,0.33,0.6,"Mozambique"
"26320","wave7",4,1,1,3,0,0,1,0,0,62,0.5,0.25,0,1,0,0.6,"Mozambique"
"26321","wave7",4,1,1,3,1,4,1,0,1,27,0.25,0.75,0,0,0.67,0.6,"Mozambique"
"26322","wave7",4,1,1,3,3,5,1,0,2.25,25,0.5,1,0.67,0,NA,0.6,"Mozambique"
"26323","wave7",4,1,1,3,3,4,0,1,0.5,23,0.5,1,0,0,0.33,NA,"Mozambique"
"26324","wave7",4,1,1,3,3,2,0,1,0.25,32,1,1,1,0,NA,NA,"Mozambique"
"26325","wave7",4,1,1,3,3,2,1,1,1.75,41,0.25,0.75,0.67,0,NA,NA,"Mozambique"
"26326","wave7",4,1,1,0,1,2,1,1,0.75,28,0.5,0.75,0,0,0.67,NA,"Mozambique"
"26327","wave7",1,0.25,0,3,3,4,1,0,1.25,18,0.5,0.75,0,0,0.33,0.6,"Mozambique"
"26328","wave7",3,0.75,0,3,1,4,0,1,0.5,19,1,0.75,0,0,0.33,NA,"Mozambique"
"26329","wave7",0,0,0,3,3,5,0,0,3.75,27,0.5,0.75,0.33,1,0,0.6,"Mozambique"
"26330","wave7",3,0.75,0,3,3,2,1,1,1.5,25,0.5,1,1,0,0.33,NA,"Mozambique"
"26331","wave7",3,0.75,0,NA,NA,2,1,1,1.5,NA,NA,0.75,NA,0,NA,NA,"Mozambique"
"26332","wave7",4,1,1,0,0,0,0,1,1.75,45,0.75,1,0.67,0,0.33,NA,"Mozambique"
"26333","wave7",4,1,1,1,0,6,1,0,3.25,34,0.5,1,1,0,0.67,0.6,"Mozambique"
"26334","wave7",NA,NA,NA,3,3,2,1,0,NA,26,NA,0.75,1,0,NA,0.6,"Mozambique"
"26335","wave7",4,1,1,2,3,5,0,0,1.5,27,0.75,1,0,1,0.67,0.6,"Mozambique"
"26336","wave7",4,1,1,3,3,6,0,0,1.25,37,0.5,0.75,0,1,0.67,0.6,"Mozambique"
"26337","wave7",3,0.75,0,3,3,4,1,1,3.75,20,0.75,1,0.67,0,1,0.7,"Mozambique"
"26338","wave7",3,0.75,0,NA,NA,1,0,1,4,37,0.25,NA,0,0,0.67,0.7,"Mozambique"
"26339","wave7",4,1,1,3,3,5,0,1,0.25,20,0.75,0.75,NA,0,NA,0.7,"Mozambique"
"26340","wave7",4,1,1,1,0,4,1,1,1,63,1,0.75,0.67,1,0.67,0.7,"Mozambique"
"26341","wave7",4,1,1,3,2,4,1,0,1.25,29,0.75,1,0,0,0.33,0.6,"Mozambique"
"26342","wave7",4,1,1,3,3,5,1,0,2.25,25,0.5,0.75,0.33,0,0.67,0.6,"Mozambique"
"26343","wave7",4,1,1,3,2,3,0,0,2.5,47,0.75,0.75,0.67,0,0.33,0.6,"Mozambique"
