"","wave","tax.compliance","tax.compliance.1","compliance.binary","trust.president","trust.parl","education","female","urban","LPI","age","demo.satisfaction","compulsory.tax","tax.evasion","employed","corrupt.officials","serv.index","COUNTRY"
"31454","wave5",2,0.5,0,2,1,5,1,0,3.25,34,0.5,1,0,1,0.67,NA,"Nigeria"
"31455","wave5",3,0.75,0,3,1,1,1,0,2.75,25,0.5,0.5,0.33,0,0.33,NA,"Nigeria"
"31456","wave5",4,1,1,2,2,8,0,0,0,32,0.5,0.75,0,1,0.67,0.5,"Nigeria"
"31457","wave5",3,0.75,0,2,2,7,0,0,0.5,26,0.75,0.75,0,0,0.67,0.5,"Nigeria"
"31458","wave5",4,1,1,2,1,6,0,0,2.25,32,0.75,0,0,1,1,0.5,"Nigeria"
"31459","wave5",4,1,1,2,1,4,0,0,1,29,0.25,0.25,0.33,1,1,0.5,"Nigeria"
"31460","wave5",4,1,1,3,3,6,1,0,0.25,28,0.75,0.5,0.33,1,0.67,0.5,"Nigeria"
"31461","wave5",4,1,1,3,2,5,1,0,0.5,45,0.75,0.75,0.33,1,0.67,0.5,"Nigeria"
"31462","wave5",0,0,0,2,1,4,1,0,2.25,23,0.75,0.25,0.33,0,0.33,0.5,"Nigeria"
"31463","wave5",2,0.5,0,1,2,1,1,0,2,21,0.75,0.25,0.67,0,0.33,0.5,"Nigeria"
"31464","wave5",4,1,1,0,0,5,0,0,0.5,49,0.75,0,0.67,0,0.33,0.5,"Nigeria"
"31465","wave5",4,1,1,1,0,4,0,0,2.25,27,0.5,0,0.67,0,0.67,0.5,"Nigeria"
"31466","wave5",0,0,0,1,1,5,0,0,2,28,0.75,0.75,0,1,0.67,0.5,"Nigeria"
"31467","wave5",4,1,1,2,2,4,0,0,2,34,0.5,0.75,0,1,0.67,0.5,"Nigeria"
"31468","wave5",1,0.25,0,3,3,1,1,0,1.25,36,0.75,0.25,0.67,1,0.67,0.5,"Nigeria"
"31469","wave5",4,1,1,3,3,2,1,0,2.25,30,1,1,0.67,0,0.67,0.5,"Nigeria"
"31470","wave5",2,0.5,0,2,2,6,1,0,1.75,29,0.75,0.5,0.67,1,0.33,0.5,"Nigeria"
"31471","wave5",1,0.25,0,2,2,1,1,0,1.5,38,0.75,0.5,0.33,1,1,0.5,"Nigeria"
"31472","wave5",4,1,1,0,0,0,0,0,3.25,63,0.5,0.25,0.67,0,0.33,0.5,"Nigeria"
"31473","wave5",4,1,1,1,1,6,0,0,0,27,0.75,0,0,1,0.33,0.5,"Nigeria"
"31474","wave5",4,1,1,1,2,5,0,0,2.5,27,0.5,0.75,0,1,0.67,0.5,"Nigeria"
"31475","wave5",4,1,1,2,1,5,0,0,2.5,30,0.5,0.75,0,1,0.67,0.5,"Nigeria"
"31476","wave5",4,1,1,2,2,5,1,0,1.5,31,1,0.5,0.67,0,0.33,0.5,"Nigeria"
"31477","wave5",2,0.5,0,2,2,6,1,0,1.75,27,0.75,0.5,0.33,1,0.33,0.5,"Nigeria"
"31478","wave5",3,0.75,0,2,1,1,1,0,2,20,0.5,0,0.67,0,0.67,0.5,"Nigeria"
"31479","wave5",3,0.75,0,2,3,1,1,0,2.75,41,0.75,0,0.33,1,0.67,0.5,"Nigeria"
"31480","wave5",4,1,1,1,1,5,0,0,2.5,29,0.25,1,0,1,0.33,0.5,"Nigeria"
"31481","wave5",4,1,1,1,2,6,0,0,2.75,41,0.75,0.25,0,0,0,0.5,"Nigeria"
"31482","wave5",4,1,1,3,1,0,0,0,3,80,0.75,0,0,0,1,0.5,"Nigeria"
"31483","wave5",4,1,1,1,1,6,0,0,2.5,28,0.25,0.75,0,1,0.67,0.5,"Nigeria"
"31484","wave5",3,0.75,0,2,1,0,1,0,1.75,28,0.75,0.5,0.67,1,0.67,0.5,"Nigeria"
"31485","wave5",3,0.75,0,1,0,0,1,0,2,40,0.75,0.5,0.67,0,0.33,0.5,"Nigeria"
"31486","wave5",4,1,1,3,3,5,1,0,2,19,0.75,1,0.33,0,0.67,0.5,"Nigeria"
"31487","wave5",1,0.25,0,3,2,3,1,0,1.25,18,0.75,0.5,0.33,0,0.33,0.5,"Nigeria"
"31488","wave5",4,1,1,1,2,5,0,0,2.5,30,0.25,0.75,0,1,0.67,0.5,"Nigeria"
"31489","wave5",4,1,1,1,1,5,0,0,2.5,25,0.25,0.25,0,1,0.33,0.5,"Nigeria"
"31490","wave5",4,1,1,1,2,0,0,0,1.25,62,0.5,0.25,0.33,0,0.33,0.5,"Nigeria"
"31491","wave5",4,1,1,3,1,6,0,0,3.25,33,1,0,0.33,1,0.67,0.5,"Nigeria"
"31492","wave5",2,0.5,0,2,1,0,1,0,1.5,28,0.5,0.5,0.67,0,0.67,0.5,"Nigeria"
"31493","wave5",3,0.75,0,1,1,0,1,0,3,29,0.75,0.5,0.33,0,0.33,0.5,"Nigeria"
"31494","wave5",4,1,1,2,2,4,1,0,0.75,27,0.25,0.5,0.33,1,0.67,0.5,"Nigeria"
"31495","wave5",4,1,1,3,2,5,1,0,3.25,18,0.75,0.5,0.33,1,0.67,0.5,"Nigeria"
"31496","wave5",4,1,1,1,1,5,0,1,2.5,28,0.25,0.75,0.33,1,0.67,0.6,"Nigeria"
"31497","wave5",4,1,1,1,2,5,0,1,2.5,35,0.25,0.75,0.33,1,0.67,0.6,"Nigeria"
"31498","wave5",4,1,1,2,1,1,0,1,1.75,69,0.75,0.25,0,0,0.67,0.6,"Nigeria"
"31499","wave5",1,0.25,0,2,1,6,0,1,2.5,43,0.5,0.25,0.67,0,0.67,0.6,"Nigeria"
"31500","wave5",4,1,1,3,3,4,1,1,1.5,29,1,0.75,0.33,1,0.67,0.6,"Nigeria"
"31501","wave5",4,1,1,3,2,3,1,1,2,45,1,0.75,0.67,0,0.33,0.6,"Nigeria"
"31502","wave5",3,0.75,0,3,1,1,1,1,3,39,0.75,0.75,0.67,1,0.33,0.6,"Nigeria"
"31503","wave5",3,0.75,0,3,3,0,1,1,3,25,0.75,0.5,0.33,1,0.67,0.6,"Nigeria"
"31504","wave5",4,1,1,1,1,0,0,0,0.25,72,0.75,0.25,0,0,1,0.5,"Nigeria"
"31505","wave5",4,1,1,0,0,5,0,0,NA,27,0.5,0,1,1,1,0.5,"Nigeria"
"31506","wave5",4,1,1,1,1,5,0,0,2.5,29,0.5,1,0,1,0.67,0.5,"Nigeria"
"31507","wave5",4,1,1,1,1,6,0,0,2.5,33,0.25,0.75,0.33,1,0.67,0.5,"Nigeria"
"31508","wave5",4,1,1,3,3,7,1,0,1,21,0.75,0,0.33,0,0.33,0.5,"Nigeria"
"31509","wave5",4,1,1,2,1,6,1,0,0.5,44,0.75,0.75,0.67,1,0.67,0.5,"Nigeria"
"31510","wave5",3,0.75,0,1,2,0,1,0,3,28,0.75,0.5,0.67,1,0.67,0.5,"Nigeria"
"31511","wave5",3,0.75,0,1,1,0,1,0,2.25,31,0.75,0.25,0.33,0,0.67,0.5,"Nigeria"
"31512","wave5",4,1,1,1,1,5,0,0,2.5,36,0.25,0.75,0.33,1,0.67,0.5,"Nigeria"
"31513","wave5",4,1,1,1,1,5,0,0,0,31,0.25,0.75,0.33,1,0.67,0.5,"Nigeria"
"31514","wave5",4,1,1,0,0,4,0,0,1.5,26,0.5,0,1,1,0.33,0.5,"Nigeria"
"31515","wave5",4,1,1,1,1,5,0,0,1,30,0.75,0.25,0,0,1,0.5,"Nigeria"
"31516","wave5",3,0.75,0,1,2,0,1,0,2.75,32,0.75,0.5,0.33,0,0.33,0.5,"Nigeria"
"31517","wave5",NA,NA,NA,2,2,5,1,0,1.25,22,0.25,0,0,0,1,0.5,"Nigeria"
"31518","wave5",NA,NA,NA,3,2,5,1,0,2.5,28,0.5,0.75,0.33,0,1,0.5,"Nigeria"
"31519","wave5",3,0.75,0,2,2,1,1,0,3.25,27,0.5,0.5,1,1,0.33,0.5,"Nigeria"
"31520","wave5",4,1,1,0,0,5,0,0,4,30,0.25,0.75,0,0,1,NA,"Nigeria"
"31521","wave5",4,1,1,1,1,5,0,0,0.5,36,0.5,0.75,0,1,0.33,NA,"Nigeria"
"31522","wave5",4,1,1,2,1,8,0,0,2.25,52,0.5,0.25,0.33,1,0.33,NA,"Nigeria"
"31523","wave5",4,1,1,3,2,6,0,0,2.25,45,0.75,0.75,0,1,0.33,NA,"Nigeria"
"31524","wave5",4,1,1,0,0,5,1,0,3,22,0.5,1,NA,0,0.67,NA,"Nigeria"
"31525","wave5",4,1,1,3,2,5,1,0,2,36,0.75,1,NA,1,0.33,NA,"Nigeria"
"31526","wave5",4,1,1,3,1,8,1,0,2.75,62,0.25,0.75,NA,0,0.67,NA,"Nigeria"
"31527","wave5",4,1,1,2,1,5,1,0,2,19,0.25,0.75,0.33,0,0.67,NA,"Nigeria"
"31528","wave5",4,1,1,1,1,5,0,0,3.25,29,0.25,0.75,0.67,0,0.33,NA,"Nigeria"
"31529","wave5",3,0.75,0,1,1,5,0,0,1.25,25,0.25,0.25,0.67,0,0.67,NA,"Nigeria"
"31530","wave5",4,1,1,2,2,5,0,0,3.25,31,0.75,0.75,NA,1,0.33,NA,"Nigeria"
"31531","wave5",4,1,1,3,3,7,0,0,2,35,0.5,1,0,0,0.67,NA,"Nigeria"
"31532","wave5",4,1,1,NA,NA,5,1,0,2.75,32,0.5,0.75,NA,0,1,NA,"Nigeria"
"31533","wave5",3,0.75,0,1,1,4,1,0,1.5,21,0.75,0.75,0,0,0.67,NA,"Nigeria"
"31534","wave5",4,1,1,2,1,5,1,0,0.75,20,0.5,0.75,0,0,0.67,NA,"Nigeria"
"31535","wave5",4,1,1,3,2,3,1,0,0.75,31,0.75,1,0.33,1,0.33,NA,"Nigeria"
"31536","wave5",4,1,1,1,1,4,0,1,2,38,0.5,0.75,NA,1,0.67,0.9,"Nigeria"
"31537","wave5",4,1,1,2,1,8,0,1,1,21,0.5,1,0.33,1,0.67,0.9,"Nigeria"
"31538","wave5",4,1,1,1,0,5,0,1,4,40,0.5,0.75,0.33,0,0.67,0.9,"Nigeria"
"31539","wave5",3,0.75,0,NA,1,8,0,1,0,42,0.25,0.75,0.33,1,NA,0.9,"Nigeria"
"31540","wave5",4,1,1,1,1,4,1,1,3.25,26,0.5,1,0.67,0,0.67,0.9,"Nigeria"
"31541","wave5",4,1,1,1,1,3,1,1,3.25,19,0.25,0.75,0.33,0,0.67,0.9,"Nigeria"
"31542","wave5",4,1,1,2,1,5,1,1,0,29,0.75,0.75,0.33,0,0.67,0.9,"Nigeria"
"31543","wave5",4,1,1,3,2,5,1,1,1.5,36,0.75,0.75,NA,1,0.67,0.9,"Nigeria"
"31544","wave5",4,1,1,1,0,5,0,0,3,24,0.25,0.75,0.67,0,1,NA,"Nigeria"
"31545","wave5",4,1,1,2,2,5,0,0,1.25,30,0.75,1,0.33,1,0.67,NA,"Nigeria"
"31546","wave5",4,1,1,1,1,3,0,0,0,60,0.5,0.75,0,0,0,NA,"Nigeria"
"31547","wave5",3,0.75,0,1,1,4,0,0,3,21,0.25,0.5,NA,0,0.67,NA,"Nigeria"
"31548","wave5",4,1,1,3,2,4,1,0,1.5,25,0.75,1,0.33,1,0.33,NA,"Nigeria"
"31549","wave5",4,1,1,3,2,4,1,0,0,18,0.75,0.75,NA,0,0.67,NA,"Nigeria"
"31550","wave5",NA,NA,NA,2,1,5,1,0,3.75,32,0.5,0.75,0.67,0,0.67,NA,"Nigeria"
"31551","wave5",4,1,1,1,1,5,1,0,2.75,31,0.5,0.75,NA,1,0.67,NA,"Nigeria"
"31552","wave5",4,1,1,2,2,7,0,1,3.5,22,0.5,0.25,0,0,0.33,NA,"Nigeria"
"31553","wave5",3,0.75,0,1,1,4,0,1,NA,19,0.25,0.75,0,0,0.67,NA,"Nigeria"
"31554","wave5",4,1,1,2,2,6,0,1,1.25,20,0.5,1,0.33,1,0.33,NA,"Nigeria"
"31555","wave5",NA,NA,NA,1,0,5,0,1,3,28,1,1,0.67,0,1,NA,"Nigeria"
"31556","wave5",3,0.75,0,1,1,3,1,1,3.5,21,0.25,0.75,0,0,0.67,NA,"Nigeria"
"31557","wave5",4,1,1,1,1,4,1,1,2.25,32,0.25,0.75,NA,0,0.33,NA,"Nigeria"
"31558","wave5",4,1,1,3,1,4,1,1,1.5,27,0.75,0.75,0.33,1,0.33,NA,"Nigeria"
"31559","wave5",3,0.75,0,1,1,4,1,1,3.5,26,0.25,1,0.33,0,0.67,NA,"Nigeria"
"31560","wave5",3,0.75,0,1,1,8,0,0,1.5,27,0.5,0.75,1,0,1,0.6,"Nigeria"
"31561","wave5",4,1,1,1,2,0,0,0,1.5,42,0.75,1,0.67,1,0.67,0.6,"Nigeria"
"31562","wave5",2,0.5,0,2,2,8,0,0,1,27,0.75,1,0.33,0,0.67,0.6,"Nigeria"
"31563","wave5",3,0.75,0,1,1,5,0,0,4.5,28,0.25,0.75,0.33,0,0.67,0.6,"Nigeria"
"31564","wave5",4,1,1,0,0,5,1,0,2.25,25,0.5,0.25,0.33,0,0.33,0.6,"Nigeria"
"31565","wave5",NA,NA,NA,2,1,3,1,0,2,25,0.75,0.75,0.67,0,0.67,0.6,"Nigeria"
"31566","wave5",3,0.75,0,1,1,0,1,0,3,37,NA,0.5,0,0,0.33,0.6,"Nigeria"
"31567","wave5",4,1,1,1,1,6,1,0,2.75,38,1,0.75,0.33,0,0.67,0.6,"Nigeria"
"31568","wave5",3,0.75,0,0,0,3,0,0,NA,20,0.5,0.75,0.33,0,0.67,0.6,"Nigeria"
"31569","wave5",3,0.75,0,0,0,5,0,0,4.25,51,0.5,0.75,0.33,1,0.67,0.6,"Nigeria"
"31570","wave5",4,1,1,3,3,0,0,0,2.75,62,0.75,0,0.33,0,0.33,0.6,"Nigeria"
"31571","wave5",NA,NA,NA,1,1,5,0,0,3,32,0.25,1,0.67,1,0.33,0.6,"Nigeria"
"31572","wave5",3,0.75,0,2,2,0,1,0,2.75,25,0.5,0.75,0.33,0,0.33,0.6,"Nigeria"
"31573","wave5",3,0.75,0,0,0,5,1,0,2.5,27,0.5,0.75,0.33,0,0.67,0.6,"Nigeria"
"31574","wave5",4,1,1,2,2,4,1,0,4.5,35,0.25,0.75,1,0,0.67,0.6,"Nigeria"
"31575","wave5",4,1,1,1,1,0,1,0,NA,30,0.75,0,0.33,1,0.67,0.6,"Nigeria"
"31576","wave5",4,1,1,0,0,6,0,0,NA,38,0.25,0.75,0.33,0,1,0.5,"Nigeria"
"31577","wave5",NA,NA,NA,0,0,4,0,0,2.25,19,0.25,NA,NA,0,0.67,0.5,"Nigeria"
"31578","wave5",4,1,1,0,0,3,0,0,4.75,27,0.25,0.75,0,1,0.67,0.5,"Nigeria"
"31579","wave5",4,1,1,1,1,5,0,0,2,20,0.5,0.75,0.33,0,0.33,0.5,"Nigeria"
"31580","wave5",4,1,1,2,NA,2,1,0,2.75,18,0.5,0.75,NA,0,0.67,0.5,"Nigeria"
"31581","wave5",3,0.75,0,1,1,4,1,0,2.25,21,0.25,0.75,0.67,0,0.67,0.5,"Nigeria"
"31582","wave5",1,0.25,0,2,2,6,1,0,3.75,34,0.5,0.75,0,1,0.33,0.5,"Nigeria"
"31583","wave5",4,1,1,0,0,5,1,0,1,20,0.75,0.75,1,0,0.67,0.5,"Nigeria"
"31584","wave5",4,1,1,2,2,0,0,0,2.5,26,0.5,0.75,0,0,0.33,0.5,"Nigeria"
"31585","wave5",4,1,1,0,0,7,0,0,3.75,22,0.5,0.75,0.67,1,0.67,0.5,"Nigeria"
"31586","wave5",4,1,1,0,0,6,0,0,2.75,40,0.25,0.75,NA,1,0.67,0.5,"Nigeria"
"31587","wave5",4,1,1,1,0,6,0,0,3.25,18,0.25,0.75,0.67,0,0.33,0.5,"Nigeria"
"31588","wave5",3,0.75,0,2,2,0,1,0,2.75,19,0.5,0.75,0,0,0.33,0.5,"Nigeria"
"31589","wave5",4,1,1,0,0,5,1,0,2,26,0.5,0,0.67,0,0.67,0.5,"Nigeria"
"31590","wave5",4,1,1,0,0,5,1,0,4,30,0.25,0.75,NA,0,1,0.5,"Nigeria"
"31591","wave5",NA,NA,NA,1,1,5,1,0,3,37,0.25,1,0.33,0,0.67,0.5,"Nigeria"
"31592","wave5",4,1,1,0,0,5,0,0,3,43,0.25,0,0.67,1,1,0.5,"Nigeria"
"31593","wave5",3,0.75,0,2,2,7,0,0,0.75,19,0.75,1,0.33,1,0.67,0.5,"Nigeria"
"31594","wave5",4,1,1,1,1,6,0,0,3.25,40,0.25,1,0.33,1,1,0.5,"Nigeria"
"31595","wave5",NA,NA,NA,1,1,6,0,0,3.5,38,0.25,1,0.33,0,1,0.5,"Nigeria"
"31596","wave5",4,1,1,2,1,5,1,0,2.75,20,0.25,1,0.33,0,0.67,0.5,"Nigeria"
"31597","wave5",4,1,1,0,0,5,1,0,3.25,18,0.25,0.75,NA,0,1,0.5,"Nigeria"
"31598","wave5",3,0.75,0,1,0,3,1,0,2.5,52,0.5,1,0.67,1,1,0.5,"Nigeria"
"31599","wave5",0,0,0,2,2,6,1,0,1,28,0.75,0.75,0.67,1,0.33,0.5,"Nigeria"
"31600","wave5",2,0.5,0,1,1,5,0,1,3.75,22,0.25,0.25,1,1,0.33,0.7,"Nigeria"
"31601","wave5",4,1,1,0,0,6,0,1,2.75,27,0.5,1,0.67,0,0.67,0.7,"Nigeria"
"31602","wave5",0,0,0,2,2,5,0,1,3.5,38,0.5,0.75,0.67,1,0.67,0.7,"Nigeria"
"31603","wave5",4,1,1,0,0,8,0,1,3.25,27,0.75,1,0.33,1,0.67,0.7,"Nigeria"
"31604","wave5",3,0.75,0,2,1,3,1,1,2.5,23,0.5,1,0.67,0,1,0.7,"Nigeria"
"31605","wave5",4,1,1,0,0,5,1,1,3.25,23,0.25,1,0.67,0,0.67,0.7,"Nigeria"
"31606","wave5",3,0.75,0,2,2,7,1,1,1,28,0.75,0,0.33,0,0.67,0.7,"Nigeria"
"31607","wave5",4,1,1,0,0,7,1,1,3.25,25,0.75,0.75,0.33,1,0.67,0.7,"Nigeria"
"31608","wave5",3,0.75,0,2,1,5,0,0,1.25,27,0.25,0.75,0.33,1,0.33,0.6,"Nigeria"
"31609","wave5",4,1,1,0,0,5,0,0,2.5,35,0.25,0.75,0.67,0,0.67,0.6,"Nigeria"
"31610","wave5",3,0.75,0,1,1,4,0,0,1.75,28,0.75,0.75,0,0,0.33,0.6,"Nigeria"
"31611","wave5",4,1,1,0,0,2,0,0,3.75,24,1,0,0,1,0.67,0.6,"Nigeria"
"31612","wave5",4,1,1,0,0,5,1,0,3.5,27,0.25,1,0.67,0,0.67,0.6,"Nigeria"
"31613","wave5",1,0.25,0,1,1,4,1,0,3,20,0.25,0.75,0.33,0,0.67,0.6,"Nigeria"
"31614","wave5",3,0.75,0,2,1,5,1,0,1.75,19,0.75,0.75,0.33,0,0.33,0.6,"Nigeria"
"31615","wave5",4,1,1,0,0,5,1,0,3.75,20,1,0.25,NA,1,0.67,0.6,"Nigeria"
"31616","wave5",4,1,1,0,0,7,0,0,1.75,42,0.75,0.25,0.33,0,0.67,0.5,"Nigeria"
"31617","wave5",3,0.75,0,1,1,6,0,0,1.75,37,0.75,0.75,NA,0,0.33,0.5,"Nigeria"
"31618","wave5",4,1,1,1,1,6,0,0,3,20,0.25,1,0.67,1,0.67,0.5,"Nigeria"
"31619","wave5",4,1,1,2,2,6,0,0,2.5,19,1,1,NA,0,0.67,0.5,"Nigeria"
"31620","wave5",4,1,1,0,0,4,1,0,3.5,22,0.5,0.75,NA,0,0.67,0.5,"Nigeria"
"31621","wave5",4,1,1,2,2,5,1,0,1.25,39,0.75,0.75,0.33,1,0.33,0.5,"Nigeria"
"31622","wave5",4,1,1,1,1,5,1,0,2.5,25,0.25,1,NA,1,0.33,0.5,"Nigeria"
"31623","wave5",4,1,1,2,2,6,1,0,1,22,0.75,1,0.33,0,0.33,0.5,"Nigeria"
"31624","wave5",2,0.5,0,0,0,6,0,0,NA,21,0.25,0.75,0.33,1,0.67,1,"Nigeria"
"31625","wave5",4,1,1,1,2,1,0,0,1.5,34,0.5,1,1,1,0.67,1,"Nigeria"
"31626","wave5",4,1,1,1,2,1,0,0,1,42,0.5,1,1,1,0.67,1,"Nigeria"
"31627","wave5",2,0.5,0,1,2,8,1,0,NA,25,0.5,1,1,0,1,1,"Nigeria"
"31628","wave5",3,0.75,0,0,0,1,1,0,0,34,0.25,0.75,0.33,1,1,1,"Nigeria"
"31629","wave5",1,0.25,0,0,0,1,0,0,2.75,68,0.25,1,1,1,0.67,1,"Nigeria"
"31630","wave5",2,0.5,0,NA,2,8,1,0,0.25,27,0.5,0.25,0.67,0,0.67,1,"Nigeria"
"31631","wave5",4,1,1,1,1,4,1,0,1,41,0.25,0.75,0.67,1,0.67,1,"Nigeria"
"31632","wave5",4,1,1,1,1,5,1,0,1,38,0.75,0.75,0.33,1,0.33,1,"Nigeria"
"31633","wave5",4,1,1,0,0,6,1,0,4.5,49,0.75,1,0.33,0,0.67,1,"Nigeria"
"31634","wave5",3,0.75,0,0,NA,0,1,0,1.25,25,0.5,NA,NA,0,0.67,1,"Nigeria"
"31635","wave5",4,1,1,1,2,1,1,0,1.5,22,0.5,1,1,1,0.67,1,"Nigeria"
"31636","wave5",3,0.75,0,0,0,2,0,0,2.5,30,0.5,1,0,1,0.33,1,"Nigeria"
"31637","wave5",4,1,1,0,0,0,0,0,2,26,0.25,0.5,0.33,0,0.67,1,"Nigeria"
"31638","wave5",4,1,1,0,0,6,0,0,2,31,0.25,0.75,0.33,1,0.33,1,"Nigeria"
"31639","wave5",3,0.75,0,2,1,5,0,0,1,29,0.5,0.75,0.33,1,0.67,1,"Nigeria"
"31640","wave5",4,1,1,1,0,0,0,0,2,47,0.25,0.5,0.33,0,0.33,0.7,"Nigeria"
"31641","wave5",4,1,1,1,1,0,0,0,3,21,0.25,0.5,0.33,0,0.33,0.7,"Nigeria"
"31642","wave5",4,1,1,1,1,5,0,0,0,24,0.25,0.75,0,1,0.67,0.7,"Nigeria"
"31643","wave5",4,1,1,1,1,5,0,0,2.75,29,0.5,0.75,0.33,0,0.33,0.7,"Nigeria"
"31644","wave5",NA,NA,NA,3,2,5,1,0,3.25,38,1,NA,0,1,NA,0.7,"Nigeria"
"31645","wave5",NA,NA,NA,1,0,6,1,0,3.75,41,0.75,0.25,NA,1,0.67,0.7,"Nigeria"
"31646","wave5",4,1,1,1,1,NA,1,0,0.75,26,0.5,NA,NA,1,0.33,0.7,"Nigeria"
"31647","wave5",4,1,1,2,2,2,1,0,NA,49,0.5,1,0.33,1,0.67,0.7,"Nigeria"
"31648","wave5",NA,NA,NA,1,1,1,0,1,0,26,0.25,1,0,0,1,0.9,"Nigeria"
"31649","wave5",3,0.75,0,1,1,6,0,1,2.5,39,0.5,0.75,0.33,1,0.33,0.9,"Nigeria"
"31650","wave5",3,0.75,0,0,0,6,0,1,1.25,39,0.25,0.75,0.33,1,0.67,0.9,"Nigeria"
"31651","wave5",3,0.75,0,1,1,6,0,1,2,28,0.5,0.75,1,1,0.33,0.9,"Nigeria"
"31652","wave5",4,1,1,2,2,6,1,1,1,36,0.5,0.25,1,0,1,0.9,"Nigeria"
"31653","wave5",3,0.75,0,0,0,5,1,1,NA,21,0.5,1,0.67,0,1,0.9,"Nigeria"
"31654","wave5",4,1,1,2,2,6,1,1,2,44,0.75,0.75,0.33,0,0.67,0.9,"Nigeria"
"31655","wave5",3,0.75,0,1,1,1,1,1,2.5,52,0.5,0.75,1,1,0.67,0.9,"Nigeria"
"31656","wave5",4,1,1,2,2,4,0,0,NA,28,0.5,1,1,1,0.33,0.2,"Nigeria"
"31657","wave5",4,1,1,0,0,4,0,0,NA,19,0.25,1,0.33,0,0.67,0.2,"Nigeria"
"31658","wave5",4,1,1,2,2,3,0,0,NA,27,0.25,1,1,1,0.33,0.2,"Nigeria"
"31659","wave5",4,1,1,1,1,1,0,0,NA,49,0.25,1,0.33,1,0.67,0.2,"Nigeria"
"31660","wave5",2,0.5,0,0,0,1,1,0,1.5,30,1,1,0.33,1,0.67,0.2,"Nigeria"
"31661","wave5",3,0.75,0,1,0,0,1,0,3,30,0.25,0.25,0,0,0.67,0.2,"Nigeria"
"31662","wave5",1,0.25,0,0,0,0,1,0,0.75,56,0.75,0.75,1,1,0.67,0.2,"Nigeria"
"31663","wave5",4,1,1,2,2,2,1,0,NA,58,0.5,1,0.33,1,0.67,0.2,"Nigeria"
"31664","wave5",2,0.5,0,2,2,1,0,0,NA,33,0.5,1,0.33,1,0.67,0.2,"Nigeria"
"31665","wave5",4,1,1,0,0,0,0,0,NA,35,0.25,1,NA,1,0.67,0.2,"Nigeria"
"31666","wave5",4,1,1,0,0,1,0,0,NA,25,0.25,1,1,1,1,0.2,"Nigeria"
"31667","wave5",4,1,1,0,0,0,0,0,NA,58,0,1,NA,1,0.67,0.2,"Nigeria"
"31668","wave5",4,1,1,1,1,0,1,0,3,39,0.5,0.75,0.33,1,0.67,0.2,"Nigeria"
"31669","wave5",4,1,1,0,0,0,1,0,4,36,1,0.5,1,0,1,0.2,"Nigeria"
"31670","wave5",2,0.5,0,1,1,0,1,0,1.75,37,0.25,0.75,0,0,0.33,0.2,"Nigeria"
"31671","wave5",2,0.5,0,1,1,0,1,0,2,56,1,0.75,1,0,0.33,0.2,"Nigeria"
"31672","wave5",4,1,1,1,1,6,0,1,2,27,0.5,0.75,0,1,0.33,0.9,"Nigeria"
"31673","wave5",4,1,1,1,1,4,0,1,1.25,29,0.5,0.75,0,1,0.33,0.9,"Nigeria"
"31674","wave5",4,1,1,3,3,6,0,1,0,29,0,1,0.67,0,0,0.9,"Nigeria"
"31675","wave5",4,1,1,0,0,0,0,1,2.5,29,0.5,0.75,0.33,0,0.67,0.9,"Nigeria"
"31676","wave5",2,0.5,0,1,1,6,1,1,NA,38,0.75,0,0.67,1,0.67,0.9,"Nigeria"
"31677","wave5",3,0.75,0,1,1,1,1,1,3.75,61,0,1,NA,1,0.67,0.9,"Nigeria"
"31678","wave5",4,1,1,2,2,3,1,1,3.75,30,0.25,1,1,1,0.67,0.9,"Nigeria"
"31679","wave5",4,1,1,1,0,8,1,1,0.75,34,0.75,0.75,0,0,0.67,0.9,"Nigeria"
"31680","wave5",4,1,1,1,2,6,0,1,0.75,45,0.25,0.75,0.33,0,0.67,0.9,"Nigeria"
"31681","wave5",4,1,1,1,1,5,0,1,1.5,23,0.5,0.25,1,0,0.67,0.9,"Nigeria"
"31682","wave5",4,1,1,0,0,5,0,1,1.5,31,0.5,0.75,0.33,1,0.33,0.9,"Nigeria"
"31683","wave5",4,1,1,1,0,4,0,1,0,NA,0.75,0.5,1,1,0.33,0.9,"Nigeria"
"31684","wave5",3,0.75,0,1,0,6,1,1,1.25,34,0.75,1,0,1,1,0.9,"Nigeria"
"31685","wave5",2,0.5,0,1,1,5,1,1,0,26,0.5,1,0.33,1,0.67,0.9,"Nigeria"
"31686","wave5",4,1,1,1,1,6,1,1,0,35,0.75,0.75,0,1,0.67,0.9,"Nigeria"
"31687","wave5",4,1,1,1,1,6,1,1,0.25,49,0.25,1,1,1,0.67,0.9,"Nigeria"
"31688","wave5",4,1,1,0,0,7,0,0,2.75,26,0.5,0.25,0,0,0.67,NA,"Nigeria"
"31689","wave5",1,0.25,0,0,0,8,0,0,3.75,50,0.25,1,0.67,1,0.33,NA,"Nigeria"
"31690","wave5",4,1,1,NA,NA,4,0,0,2,20,0.75,0.75,0.33,1,NA,NA,"Nigeria"
"31691","wave5",4,1,1,1,2,6,0,0,1.5,29,0.75,0.25,0,1,0.33,NA,"Nigeria"
"31692","wave5",4,1,1,2,2,3,1,0,3.25,43,0.75,1,0.67,1,1,NA,"Nigeria"
