"","wave","tax.compliance","tax.compliance.1","compliance.binary","trust.president","trust.parl","education","female","urban","LPI","age","demo.satisfaction","compulsory.tax","tax.evasion","employed","corrupt.officials","serv.index","COUNTRY"
"25019","wave6",3,0.75,0,0,0,0,0,1,2.75,41,0.25,1,NA,1,0.33,0.7,"Malawi"
"25020","wave6",3,0.75,0,1,1,2,0,1,2,49,0.5,1,NA,1,NA,0.7,"Malawi"
"25021","wave6",0,0,0,0,1,4,1,1,1.5,29,0.25,1,NA,0,1,0.7,"Malawi"
"25022","wave6",4,1,1,2,3,2,0,0,2.75,42,0.75,0.75,NA,1,NA,NA,"Malawi"
"25023","wave6",4,1,1,0,0,0,1,0,2.5,63,0.5,0.5,NA,1,NA,NA,"Malawi"
"25024","wave6",4,1,1,0,3,2,0,0,1,26,1,1,NA,0,0.33,NA,"Malawi"
"25025","wave6",3,0.75,0,3,3,2,1,0,2.25,28,0.25,0,NA,0,1,NA,"Malawi"
"25026","wave6",3,0.75,0,0,0,0,1,0,3.5,37,NA,1,NA,0,0.67,NA,"Malawi"
"25027","wave6",4,1,1,0,2,4,0,0,2.25,24,1,1,NA,1,1,NA,"Malawi"
"25028","wave6",3,0.75,0,0,1,2,1,0,2.25,27,1,0,NA,0,0.33,NA,"Malawi"
"25029","wave6",3,0.75,0,0,1,4,0,0,2.25,29,0.75,0.25,NA,0,0.67,NA,"Malawi"
"25030","wave6",4,1,1,1,NA,2,1,0,0.5,20,0.75,0.75,NA,0,0.33,0.4,"Malawi"
"25031","wave6",4,1,1,1,3,0,0,0,0.5,54,0.75,0.75,NA,0,0.33,0.4,"Malawi"
"25032","wave6",4,1,1,1,1,2,0,0,1.75,36,0.5,0.75,NA,0,1,0.4,"Malawi"
"25033","wave6",2,0.5,0,0,0,2,1,0,0,24,1,0,NA,0,0.33,0.4,"Malawi"
"25034","wave6",4,1,1,2,1,0,1,0,2.5,57,NA,0.75,NA,0,0.67,0.4,"Malawi"
"25035","wave6",3,0.75,0,2,1,2,0,0,1.75,43,0.75,1,NA,1,1,0.4,"Malawi"
"25036","wave6",4,1,1,1,2,2,0,0,2.5,51,1,1,NA,0,1,0.4,"Malawi"
"25037","wave6",4,1,1,NA,1,2,1,0,0.5,20,NA,0.75,NA,0,NA,0.4,"Malawi"
"25038","wave6",4,1,1,0,3,4,0,0,2.25,22,1,1,NA,1,0.33,0.4,"Malawi"
"25039","wave6",4,1,1,3,NA,2,1,0,0.5,20,1,1,NA,0,NA,0.4,"Malawi"
"25040","wave6",3,0.75,0,0,0,2,1,0,0,20,0.75,0.75,NA,0,1,0.4,"Malawi"
"25041","wave6",3,0.75,0,0,1,3,0,0,1.25,39,0.5,1,NA,0,0.33,0.4,"Malawi"
"25042","wave6",4,1,1,0,0,0,1,0,2.25,25,0,0.75,NA,0,1,0.4,"Malawi"
"25043","wave6",4,1,1,2,1,0,0,0,2.25,50,0.75,1,NA,0,0.67,0.4,"Malawi"
"25044","wave6",4,1,1,0,1,2,0,0,3.75,67,0.25,0.75,NA,0,0.33,0.4,"Malawi"
"25045","wave6",4,1,1,0,0,0,1,0,2.75,28,1,1,NA,0,0.33,0.4,"Malawi"
"25046","wave6",4,1,1,NA,NA,3,1,0,1.25,47,0.75,NA,NA,0,0.33,0.4,"Malawi"
"25047","wave6",4,1,1,0,3,0,0,0,2,59,1,NA,NA,0,0.67,0.4,"Malawi"
"25048","wave6",3,0.75,0,3,2,4,1,0,1.75,25,1,1,NA,0,1,0.4,"Malawi"
"25049","wave6",4,1,1,1,1,2,0,0,2,31,0.5,0.75,NA,0,NA,0.4,"Malawi"
"25050","wave6",4,1,1,1,0,4,1,0,2.5,27,0.5,1,NA,0,1,0.4,"Malawi"
"25051","wave6",4,1,1,1,1,2,0,0,3.75,28,0.25,1,NA,1,0.33,0.4,"Malawi"
"25052","wave6",4,1,1,0,0,2,0,0,3.75,28,0.75,1,NA,0,1,0.4,"Malawi"
"25053","wave6",3,0.75,0,NA,NA,2,1,0,1.75,40,0.5,NA,NA,0,0.33,0.4,"Malawi"
"25054","wave6",4,1,1,3,2,2,1,0,0.75,35,0.75,0.25,NA,0,0.33,0.2,"Malawi"
"25055","wave6",4,1,1,0,0,2,0,0,2.75,44,0.25,1,NA,1,1,0.2,"Malawi"
"25056","wave6",4,1,1,NA,NA,0,1,0,1.25,80,NA,NA,NA,0,NA,0.2,"Malawi"
"25057","wave6",3,0.75,0,3,0,2,0,0,1.25,50,0.25,1,NA,0,1,0.2,"Malawi"
"25058","wave6",4,1,1,0,0,0,1,0,2.75,43,0,0.75,NA,0,0.67,0.2,"Malawi"
"25059","wave6",3,0.75,0,0,0,0,0,0,3,23,0.75,0.5,NA,1,0.33,0.2,"Malawi"
"25060","wave6",4,1,1,1,1,4,1,0,2.5,31,0.5,1,NA,0,0.67,0.2,"Malawi"
"25061","wave6",3,0.75,0,1,NA,5,0,0,3.5,27,0.5,1,NA,0,0.33,0.2,"Malawi"
"25062","wave6",4,1,1,3,3,0,0,0,2.25,60,0.75,1,NA,1,0.33,0.5,"Malawi"
"25063","wave6",4,1,1,0,3,0,1,0,2,39,0.75,1,NA,1,0.33,0.5,"Malawi"
"25064","wave6",4,1,1,0,0,2,1,0,1.25,22,0.75,NA,NA,0,0,0.5,"Malawi"
"25065","wave6",4,1,1,2,2,3,0,0,1.75,74,0.25,1,NA,0,0,0.5,"Malawi"
"25066","wave6",4,1,1,0,1,2,0,0,2.25,43,0.25,1,NA,1,1,0.5,"Malawi"
"25067","wave6",4,1,1,3,2,0,1,0,2.5,18,1,1,NA,0,1,0.5,"Malawi"
"25068","wave6",3,0.75,0,0,NA,0,0,0,1.5,24,1,0,NA,1,0.33,0.5,"Malawi"
"25069","wave6",NA,NA,NA,3,3,2,1,0,2.25,22,0.5,1,NA,0,0.67,0.5,"Malawi"
"25070","wave6",4,1,1,0,0,2,0,0,2.5,22,0.75,NA,NA,1,NA,0.4,"Malawi"
"25071","wave6",4,1,1,0,3,2,1,0,0.75,23,1,1,NA,1,NA,0.4,"Malawi"
"25072","wave6",4,1,1,NA,NA,0,1,0,0.75,23,NA,1,NA,0,NA,0.4,"Malawi"
"25073","wave6",3,0.75,0,1,3,2,0,0,0.75,64,1,1,NA,0,0.33,0.4,"Malawi"
"25074","wave6",4,1,1,0,0,0,1,0,3,67,NA,1,NA,0,0.67,0.4,"Malawi"
"25075","wave6",4,1,1,0,0,2,0,0,1.5,28,0.75,1,NA,1,1,0.4,"Malawi"
"25076","wave6",3,0.75,0,0,0,2,1,0,1.5,32,NA,1,NA,0,NA,0.4,"Malawi"
"25077","wave6",3,0.75,0,1,1,2,0,0,1.5,22,0.75,0.75,NA,0,0.67,0.4,"Malawi"
"25078","wave6",4,1,1,0,3,0,1,0,1.5,39,0.5,1,NA,0,0.33,0.4,"Malawi"
"25079","wave6",4,1,1,0,2,6,0,0,1.5,28,0.75,1,NA,1,0.33,0.4,"Malawi"
"25080","wave6",3,0.75,0,1,1,2,1,0,1,28,0.75,0.25,NA,0,NA,0.4,"Malawi"
"25081","wave6",4,1,1,3,3,0,0,0,1.25,59,0.75,1,NA,1,NA,0.4,"Malawi"
"25082","wave6",NA,NA,NA,0,0,0,1,0,3.75,27,NA,1,NA,0,1,0.4,"Malawi"
"25083","wave6",4,1,1,0,1,0,0,0,3.75,43,0.25,0.5,NA,1,0.33,0.4,"Malawi"
"25084","wave6",3,0.75,0,1,1,2,0,0,1.5,18,NA,NA,NA,0,0.67,0.4,"Malawi"
"25085","wave6",4,1,1,NA,NA,2,1,0,3.75,34,NA,1,NA,0,0.33,0.4,"Malawi"
"25086","wave6",4,1,1,0,0,0,1,0,2.5,52,0.75,0.75,NA,0,0.33,0.4,"Malawi"
"25087","wave6",4,1,1,2,2,0,0,0,1.5,22,0.75,1,NA,0,0.33,0.4,"Malawi"
"25088","wave6",4,1,1,0,0,2,1,0,2.75,28,NA,1,NA,0,0.33,0.4,"Malawi"
"25089","wave6",3,0.75,0,0,1,2,0,0,1.75,39,0.75,0,NA,0,0.67,0.4,"Malawi"
"25090","wave6",4,1,1,0,1,0,1,0,3,33,0,NA,NA,0,1,0.4,"Malawi"
"25091","wave6",4,1,1,0,0,0,0,0,3.5,36,0,1,NA,1,0.33,0.4,"Malawi"
"25092","wave6",3,0.75,0,NA,NA,2,0,0,3.75,44,0.5,NA,NA,0,NA,0.4,"Malawi"
"25093","wave6",3,0.75,0,1,1,0,1,0,2.75,32,0.5,NA,NA,0,NA,0.4,"Malawi"
"25094","wave6",4,1,1,0,NA,2,0,0,1,40,0.75,NA,NA,1,NA,0.6,"Malawi"
"25095","wave6",4,1,1,0,3,2,1,0,0.75,31,0.75,0.25,NA,0,0.33,0.6,"Malawi"
"25096","wave6",4,1,1,3,1,2,1,0,0,32,0.75,1,NA,0,0,0.6,"Malawi"
"25097","wave6",4,1,1,1,1,2,0,0,2.25,49,0.5,1,NA,0,1,0.6,"Malawi"
"25098","wave6",4,1,1,0,0,2,1,0,2.75,38,0.25,NA,NA,0,1,0.6,"Malawi"
"25099","wave6",4,1,1,2,1,2,0,0,2,22,NA,0.75,NA,1,1,0.6,"Malawi"
"25100","wave6",3,0.75,0,NA,NA,5,0,0,1.75,35,0.5,NA,NA,0,NA,0.6,"Malawi"
"25101","wave6",4,1,1,0,0,4,1,0,1.5,35,0.5,1,NA,0,0.33,0.6,"Malawi"
"25102","wave6",4,1,1,0,3,2,1,0,2.25,19,0.5,0.25,NA,0,0.33,0.7,"Malawi"
"25103","wave6",4,1,1,1,2,0,0,0,1,46,NA,1,NA,1,0,0.7,"Malawi"
"25104","wave6",4,1,1,0,2,2,1,0,1.5,25,0.75,1,NA,0,1,0.7,"Malawi"
"25105","wave6",4,1,1,0,0,2,0,0,2.5,33,NA,1,NA,0,0.33,0.7,"Malawi"
"25106","wave6",NA,NA,NA,1,0,2,1,0,0.5,24,NA,1,NA,1,0.33,0.7,"Malawi"
"25107","wave6",4,1,1,1,2,2,0,0,3,43,0.5,1,NA,1,0.33,0.7,"Malawi"
"25108","wave6",3,0.75,0,0,3,4,0,0,2,20,0.25,1,NA,0,0.33,0.7,"Malawi"
"25109","wave6",3,0.75,0,1,1,2,1,0,1.5,30,0.75,1,NA,0,NA,0.7,"Malawi"
"25110","wave6",4,1,1,1,3,2,1,0,2,18,0.75,1,NA,0,0.33,0.1,"Malawi"
"25111","wave6",4,1,1,0,0,5,0,0,2.75,27,0.25,0.75,NA,0,0.33,0.1,"Malawi"
"25112","wave6",4,1,1,0,2,4,0,0,1.25,25,0.75,0.25,NA,0,0.67,0.1,"Malawi"
"25113","wave6",4,1,1,0,0,2,1,0,0.75,20,NA,1,NA,0,1,0.1,"Malawi"
"25114","wave6",3,0.75,0,0,1,2,1,0,3.25,19,NA,0.25,NA,0,0.33,0.1,"Malawi"
"25115","wave6",NA,NA,NA,1,1,2,0,0,3.25,74,0.75,0.75,NA,1,0.67,0.1,"Malawi"
"25116","wave6",3,0.75,0,0,0,2,1,0,2.75,22,NA,NA,NA,0,0.33,0.1,"Malawi"
"25117","wave6",4,1,1,NA,1,5,0,0,2.75,23,0.5,1,NA,0,0.33,0.1,"Malawi"
"25118","wave6",4,1,1,1,3,5,0,0,1.25,37,0.75,1,NA,0,0.33,0.4,"Malawi"
"25119","wave6",4,1,1,1,3,2,1,0,2.75,19,0.75,0.5,NA,0,NA,0.4,"Malawi"
"25120","wave6",1,0.25,0,0,0,4,0,0,2,44,0.5,1,NA,0,0.33,0.4,"Malawi"
"25121","wave6",4,1,1,0,0,4,1,0,0.75,24,0,1,NA,0,0.33,0.4,"Malawi"
"25122","wave6",4,1,1,1,1,0,1,0,3.25,32,0.5,1,NA,0,0.67,0.4,"Malawi"
"25123","wave6",4,1,1,2,1,0,0,0,3.75,55,0.75,0.75,NA,1,0.33,0.4,"Malawi"
"25124","wave6",3,0.75,0,0,1,2,0,0,3.5,24,NA,1,NA,0,1,0.4,"Malawi"
"25125","wave6",3,0.75,0,3,3,2,1,0,2.75,18,NA,NA,NA,0,0.33,0.4,"Malawi"
"25126","wave6",4,1,1,1,2,0,0,0,0.75,58,0.75,1,NA,0,NA,0.5,"Malawi"
"25127","wave6",4,1,1,2,3,2,1,0,1.5,19,NA,1,NA,0,0.67,0.5,"Malawi"
"25128","wave6",4,1,1,NA,NA,2,1,0,2,30,NA,0.75,NA,0,NA,0.5,"Malawi"
"25129","wave6",4,1,1,3,3,0,0,0,1,26,NA,0,NA,0,NA,0.5,"Malawi"
"25130","wave6",3,0.75,0,1,2,2,1,0,2.75,30,NA,0.75,NA,0,0.33,0.5,"Malawi"
"25131","wave6",2,0.5,0,1,2,2,0,0,3,63,NA,1,NA,1,0.33,0.5,"Malawi"
"25132","wave6",3,0.75,0,1,1,0,0,0,2.25,35,NA,NA,NA,0,NA,0.5,"Malawi"
"25133","wave6",3,0.75,0,0,0,2,1,0,2,32,0.5,1,NA,0,0.67,0.5,"Malawi"
"25134","wave6",4,1,1,0,3,4,0,0,1.75,38,0.5,1,NA,0,NA,0.8,"Malawi"
"25135","wave6",4,1,1,0,3,5,1,0,1.25,29,0.75,1,NA,0,0.67,0.8,"Malawi"
"25136","wave6",4,1,1,NA,NA,4,0,0,1.25,21,NA,1,NA,0,NA,0.8,"Malawi"
"25137","wave6",4,1,1,3,3,5,1,0,0,28,0.75,1,NA,1,0.33,0.8,"Malawi"
"25138","wave6",4,1,1,1,0,2,1,0,2.25,21,NA,0.75,NA,1,0.33,0.8,"Malawi"
"25139","wave6",3,0.75,0,0,1,0,0,0,3.25,71,NA,0.75,NA,0,0.33,0.8,"Malawi"
"25140","wave6",3,0.75,0,0,0,4,0,0,2.75,34,0.25,1,NA,0,0.67,0.8,"Malawi"
"25141","wave6",3,0.75,0,0,0,4,1,0,1,18,NA,1,NA,0,0.67,0.8,"Malawi"
"25142","wave6",4,1,1,0,1,2,1,0,1,30,NA,1,NA,0,0.33,0.4,"Malawi"
"25143","wave6",4,1,1,2,1,4,0,0,0.25,21,0.75,1,NA,1,0.33,0.4,"Malawi"
"25144","wave6",NA,NA,NA,0,1,2,1,0,0,26,NA,0.25,NA,0,NA,0.4,"Malawi"
"25145","wave6",4,1,1,0,0,2,0,0,1.5,32,0.75,1,NA,0,0.33,0.4,"Malawi"
"25146","wave6",3,0.75,0,0,1,4,1,0,0.75,25,0.5,1,NA,1,0.67,0.4,"Malawi"
"25147","wave6",4,1,1,0,0,4,0,0,3.5,21,NA,1,NA,1,0.33,0.4,"Malawi"
"25148","wave6",3,0.75,0,1,1,4,0,0,1.5,19,1,1,NA,0,0.33,0.4,"Malawi"
"25149","wave6",3,0.75,0,1,1,2,1,0,1.75,24,0.5,1,NA,0,1,0.4,"Malawi"
"25150","wave6",4,1,1,0,3,0,0,0,1.75,42,0.5,1,NA,0,0.33,0.4,"Malawi"
"25151","wave6",4,1,1,0,2,0,1,0,1.5,33,0.75,0.5,NA,0,0.67,0.4,"Malawi"
"25152","wave6",4,1,1,3,3,0,1,0,2,64,0.75,NA,NA,0,NA,0.4,"Malawi"
"25153","wave6",4,1,1,0,1,4,0,0,0,23,1,1,NA,0,0.33,0.4,"Malawi"
"25154","wave6",3,0.75,0,2,1,0,0,0,2,69,NA,1,NA,0,0.33,0.4,"Malawi"
"25155","wave6",NA,NA,NA,0,1,0,1,0,1.5,48,NA,1,NA,0,0.67,0.4,"Malawi"
"25156","wave6",3,0.75,0,0,0,2,1,0,1.5,23,NA,1,NA,0,0.33,0.4,"Malawi"
"25157","wave6",3,0.75,0,0,0,2,0,0,3.25,28,0.5,1,NA,0,0.33,0.4,"Malawi"
"25158","wave6",4,1,1,0,1,6,1,1,1,56,0.5,1,NA,1,0.33,1,"Malawi"
"25159","wave6",3,0.75,0,0,1,2,0,1,2,51,0.5,1,NA,1,0.33,1,"Malawi"
"25160","wave6",4,1,1,NA,3,5,1,1,0.5,50,0.75,1,NA,1,NA,1,"Malawi"
"25161","wave6",4,1,1,0,1,2,0,1,1.25,61,1,1,NA,1,1,1,"Malawi"
"25162","wave6",4,1,1,0,0,2,0,1,0.75,29,1,1,NA,1,0.33,1,"Malawi"
"25163","wave6",4,1,1,2,3,2,1,1,1,40,0.75,1,NA,0,0.33,1,"Malawi"
"25164","wave6",4,1,1,0,0,6,1,1,2.5,43,0.5,1,NA,1,0.33,1,"Malawi"
"25165","wave6",4,1,1,0,0,2,0,1,1.25,64,0.5,0.75,NA,1,1,1,"Malawi"
"25166","wave6",3,0.75,0,1,1,4,0,1,NA,18,0.75,1,NA,1,0.33,0.9,"Malawi"
"25167","wave6",NA,NA,NA,0,1,6,1,1,0.5,28,0.5,1,NA,1,0.33,0.9,"Malawi"
"25168","wave6",3,0.75,0,0,2,0,1,1,0,53,0.5,1,NA,0,0.67,0.9,"Malawi"
"25169","wave6",4,1,1,1,1,6,0,1,0,19,0.5,1,NA,1,0.67,0.9,"Malawi"
"25170","wave6",4,1,1,1,1,2,1,1,2,46,0.75,1,NA,1,0.67,0.9,"Malawi"
"25171","wave6",4,1,1,0,0,5,0,1,1.25,22,0.5,1,NA,0,1,0.9,"Malawi"
"25172","wave6",4,1,1,0,0,6,1,1,0.5,24,0.75,0.75,NA,0,0.33,0.9,"Malawi"
"25173","wave6",4,1,1,2,1,3,0,1,2.5,65,0.75,1,NA,0,1,0.9,"Malawi"
"25174","wave6",4,1,1,1,2,4,1,1,1,29,0.75,1,NA,0,0.67,0.9,"Malawi"
"25175","wave6",3,0.75,0,3,1,4,0,1,0.75,18,0.25,1,NA,0,0.33,0.9,"Malawi"
"25176","wave6",4,1,1,1,1,2,1,1,0,22,0.5,1,NA,0,0.33,0.9,"Malawi"
"25177","wave6",4,1,1,1,0,5,0,1,0.75,18,1,0.75,NA,1,0.33,0.9,"Malawi"
"25178","wave6",4,1,1,0,1,5,0,1,3,22,0.75,1,NA,0,0.67,0.9,"Malawi"
"25179","wave6",4,1,1,0,NA,4,1,1,1,26,0.25,0.75,NA,0,0.33,0.9,"Malawi"
"25180","wave6",4,1,1,3,0,4,0,1,1.75,20,0.75,1,NA,0,0.67,0.9,"Malawi"
"25181","wave6",4,1,1,0,2,6,1,1,2.25,39,0.5,1,NA,1,0.67,0.9,"Malawi"
"25182","wave6",3,0.75,0,0,1,7,0,1,1,27,0.5,0.75,NA,1,0.67,1,"Malawi"
"25183","wave6",3,0.75,0,0,1,8,1,1,0.75,30,0.5,1,NA,1,0.33,1,"Malawi"
"25184","wave6",4,1,1,2,0,2,1,1,2,40,0.5,1,NA,1,0.33,1,"Malawi"
"25185","wave6",1,0.25,0,0,0,8,0,1,1.25,25,0.25,1,NA,1,0.33,1,"Malawi"
"25186","wave6",4,1,1,2,1,6,0,1,0,43,0.75,1,NA,0,0.33,1,"Malawi"
"25187","wave6",4,1,1,1,1,6,1,1,1,30,0.5,1,NA,1,0.33,1,"Malawi"
"25188","wave6",4,1,1,1,2,6,1,1,0.5,34,1,1,NA,1,0.67,1,"Malawi"
"25189","wave6",4,1,1,2,2,6,0,1,0.5,24,0.75,1,NA,0,0.33,1,"Malawi"
"25190","wave6",4,1,1,0,0,2,1,1,2,30,1,1,NA,0,0.33,1,"Malawi"
"25191","wave6",3,0.75,0,1,1,6,0,1,2.25,44,0.5,1,NA,0,0.33,1,"Malawi"
"25192","wave6",4,1,1,0,0,6,0,1,0.5,40,0.5,1,NA,0,1,1,"Malawi"
"25193","wave6",4,1,1,0,0,5,1,1,0.25,34,0.5,0,NA,0,1,1,"Malawi"
"25194","wave6",4,1,1,0,1,5,0,1,1.75,19,0.25,1,NA,1,0.67,1,"Malawi"
"25195","wave6",4,1,1,0,0,5,1,1,1.25,29,0.5,1,NA,0,0.33,1,"Malawi"
"25196","wave6",4,1,1,1,2,6,1,1,0.5,31,0.75,1,NA,1,0.33,1,"Malawi"
"25197","wave6",4,1,1,3,3,5,0,1,0,23,1,1,NA,0,0.33,1,"Malawi"
"25198","wave6",4,1,1,1,1,4,0,1,3.5,62,1,0.25,NA,1,1,0.9,"Malawi"
"25199","wave6",4,1,1,NA,0,4,1,1,1.5,30,0.5,0.75,NA,0,0.33,0.9,"Malawi"
"25200","wave6",4,1,1,1,1,4,1,1,1,19,0.5,0.75,NA,0,0.67,0.9,"Malawi"
"25201","wave6",4,1,1,0,1,3,0,1,1.25,71,0.5,0.75,NA,0,0.67,0.9,"Malawi"
"25202","wave6",4,1,1,0,0,5,1,1,1.25,29,0.75,1,NA,0,0.33,0.9,"Malawi"
"25203","wave6",4,1,1,0,0,2,0,1,2.75,43,0.5,0.75,NA,1,0.33,0.9,"Malawi"
"25204","wave6",4,1,1,0,3,2,1,1,1.75,25,0,0.75,NA,0,0,0.9,"Malawi"
"25205","wave6",4,1,1,1,0,4,0,1,2,19,0.5,0.75,NA,0,0.67,0.9,"Malawi"
"25206","wave6",4,1,1,1,2,2,0,1,3.5,62,0.25,0.75,NA,1,0.33,0.9,"Malawi"
"25207","wave6",4,1,1,NA,2,3,1,1,1,38,0.25,0.75,NA,0,0.67,0.9,"Malawi"
"25208","wave6",4,1,1,1,1,6,1,1,0.75,28,0.75,0.75,NA,0,0.67,0.9,"Malawi"
"25209","wave6",4,1,1,0,0,6,0,1,0.75,36,0.5,0.75,NA,1,1,0.9,"Malawi"
"25210","wave6",4,1,1,0,0,4,1,1,0.5,21,0.25,0.75,NA,0,0,0.9,"Malawi"
"25211","wave6",4,1,1,0,0,6,0,1,1.75,38,1,0.75,NA,1,0.33,0.9,"Malawi"
"25212","wave6",4,1,1,NA,1,5,1,1,1.5,28,0.25,1,NA,1,1,0.9,"Malawi"
"25213","wave6",1,0.25,0,0,3,2,0,1,1.25,31,1,0.75,NA,0,0,0.9,"Malawi"
"25214","wave6",4,1,1,1,1,5,1,1,0.5,32,0.5,1,NA,1,0.67,0.7,"Malawi"
"25215","wave6",4,1,1,0,0,2,0,1,1.75,32,0.25,1,NA,1,0.67,0.7,"Malawi"
"25216","wave6",4,1,1,0,2,2,1,1,0,53,0.75,1,NA,0,1,0.7,"Malawi"
"25217","wave6",3,0.75,0,1,3,5,0,1,0,21,0.5,1,NA,0,0.67,0.7,"Malawi"
"25218","wave6",3,0.75,0,0,1,6,0,1,1.5,26,1,0.75,NA,0,0.33,0.7,"Malawi"
"25219","wave6",4,1,1,0,0,3,1,1,3,23,0.25,1,NA,0,0.33,0.7,"Malawi"
"25220","wave6",4,1,1,0,3,4,0,1,1.25,35,0.75,1,NA,1,0.33,0.7,"Malawi"
"25221","wave6",4,1,1,0,0,5,1,1,3.25,22,0.75,1,NA,0,1,0.7,"Malawi"
"25222","wave6",3,0.75,0,1,0,5,1,1,1,39,0.5,1,NA,0,0.67,1,"Malawi"
"25223","wave6",4,1,1,0,1,5,0,1,0.25,37,0.75,1,NA,1,0.33,1,"Malawi"
"25224","wave6",3,0.75,0,0,1,3,0,1,0,32,0.5,0,NA,1,0.67,1,"Malawi"
"25225","wave6",3,0.75,0,3,2,6,1,1,0,40,0.75,1,NA,1,0,1,"Malawi"
"25226","wave6",4,1,1,0,0,2,1,1,0.5,19,0.75,1,NA,0,0.33,1,"Malawi"
"25227","wave6",4,1,1,1,1,4,0,1,0.5,20,0.75,1,NA,0,0.33,1,"Malawi"
"25228","wave6",4,1,1,0,2,3,1,1,1.25,21,0.5,0.75,NA,0,0.67,1,"Malawi"
"25229","wave6",4,1,1,0,3,4,0,1,0.75,19,0.5,1,NA,0,0.33,1,"Malawi"
"25230","wave6",4,1,1,2,0,4,0,1,0.5,62,1,1,NA,1,NA,0.9,"Malawi"
"25231","wave6",4,1,1,0,2,4,1,1,1.75,25,1,1,NA,1,0.33,0.9,"Malawi"
"25232","wave6",4,1,1,3,3,4,1,1,1,27,1,0.75,NA,0,0.33,0.9,"Malawi"
"25233","wave6",4,1,1,0,3,4,0,1,0.5,19,0.5,0.75,NA,0,0.33,0.9,"Malawi"
"25234","wave6",4,1,1,2,3,4,0,1,0,34,0.75,1,NA,1,0.67,0.9,"Malawi"
"25235","wave6",4,1,1,1,3,6,1,1,0.25,30,1,1,NA,1,0.33,0.9,"Malawi"
"25236","wave6",3,0.75,0,0,0,6,0,1,3,21,0.25,1,NA,0,0.33,0.9,"Malawi"
"25237","wave6",3,0.75,0,0,3,0,1,1,3.5,43,0.25,1,NA,0,0,0.9,"Malawi"
"25238","wave6",4,1,1,0,0,9,0,1,0,47,0.5,0.5,NA,1,0.33,1,"Malawi"
"25239","wave6",4,1,1,0,1,5,1,1,1,19,0.75,0.75,NA,0,0.33,1,"Malawi"
"25240","wave6",4,1,1,0,3,2,1,1,1.25,35,0.25,1,NA,1,0.33,1,"Malawi"
"25241","wave6",4,1,1,2,0,5,0,1,1,30,0.5,1,NA,1,0.67,1,"Malawi"
"25242","wave6",3,0.75,0,1,2,4,1,1,0,36,0.25,1,NA,0,0.33,1,"Malawi"
"25243","wave6",4,1,1,3,3,6,0,1,0,22,1,1,NA,1,0.33,1,"Malawi"
"25244","wave6",4,1,1,2,1,5,0,1,1,22,0.25,1,NA,0,0.67,1,"Malawi"
"25245","wave6",4,1,1,0,0,7,1,1,1,54,0.25,0.75,NA,1,0.67,1,"Malawi"
"25246","wave6",3,0.75,0,0,3,2,1,1,0.75,31,1,1,NA,1,NA,0.7,"Malawi"
"25247","wave6",3,0.75,0,0,1,4,0,1,0,28,0.75,1,NA,1,0.67,0.7,"Malawi"
"25248","wave6",3,0.75,0,0,3,2,1,1,0.75,19,0.75,0.75,NA,0,0.33,0.7,"Malawi"
"25249","wave6",4,1,1,3,3,2,0,1,2,66,0.25,1,NA,0,0,0.7,"Malawi"
"25250","wave6",4,1,1,0,0,2,0,1,0.5,32,1,1,NA,1,0.67,0.7,"Malawi"
"25251","wave6",4,1,1,0,0,0,1,1,1.5,44,0.5,1,NA,0,0.67,0.7,"Malawi"
"25252","wave6",4,1,1,0,1,2,0,1,1.75,19,0.75,1,NA,0,0.33,0.7,"Malawi"
"25253","wave6",3,0.75,0,1,0,5,0,1,3.25,27,0.5,1,NA,0,0.67,0.7,"Malawi"
"25254","wave6",4,1,1,0,2,0,1,1,0,35,0.5,1,NA,1,NA,NA,"Malawi"
"25255","wave6",3,0.75,0,1,0,2,0,1,1.5,20,0.5,1,NA,1,0.67,NA,"Malawi"
"25256","wave6",4,1,1,1,1,2,0,1,1.25,37,1,1,NA,0,0.33,NA,"Malawi"
"25257","wave6",3,0.75,0,1,2,2,1,1,1.75,20,NA,1,NA,0,0.33,NA,"Malawi"
"25258","wave6",4,1,1,1,3,4,1,1,1.5,22,1,1,NA,0,0.33,NA,"Malawi"
"25259","wave6",3,0.75,0,0,0,4,0,1,2.25,39,0.25,0,NA,1,0.67,NA,"Malawi"
"25260","wave6",3,0.75,0,3,2,2,0,1,2,18,0.5,1,NA,0,0,NA,"Malawi"
"25261","wave6",4,1,1,0,0,2,1,1,0.75,42,1,1,NA,0,0.67,NA,"Malawi"
"25262","wave6",4,1,1,1,2,4,0,1,1,22,0.5,1,NA,0,0.67,0.7,"Malawi"
"25263","wave6",NA,NA,NA,NA,NA,2,1,1,3,35,NA,0.75,NA,0,0.67,0.7,"Malawi"
"25264","wave6",4,1,1,0,0,2,1,1,2,35,0.5,1,NA,1,0.67,0.7,"Malawi"
"25265","wave6",4,1,1,0,3,4,0,1,1.25,37,1,0.75,NA,0,0.67,0.7,"Malawi"
"25266","wave6",4,1,1,0,0,5,0,1,1.5,22,0.75,1,NA,0,0.33,0.7,"Malawi"
"25267","wave6",3,0.75,0,0,0,5,1,1,1,23,0.75,1,NA,0,1,0.7,"Malawi"
"25268","wave6",3,0.75,0,1,1,2,1,1,0,32,0.5,1,NA,0,0.33,0.7,"Malawi"
